t,coherence,reward,collapse_event,node_0_x,node_0_y,node_1_x,node_1_y,node_2_x,node_2_y,node_3_x,node_3_y,node_4_x,node_4_y,node_5_x,node_5_y,node_6_x,node_6_y,node_7_x,node_7_y,node_8_x,node_8_y,node_9_x,node_9_y,node_10_x,node_10_y,node_11_x,node_11_y
349,0.7134769566977436,-0.2865230433022564,0,0.27597538293762164,0.5935592905904437,0.2786475559984538,0.6198021006913039,0.2888496555449693,0.6115040065396378,0.28488453344012643,0.6054100528536432,0.29058845999549465,0.6165903733809311,0.2829705142991613,0.6021346024282141,0.2872837875531684,0.6095782030912653,0.29167842670923616,0.6005652584603389,0.28830132805436864,0.6124436118120238,0.2849338665896273,0.6075000707464701,0.2789655463665444,0.6054006287504987,0.28963863070353446,0.5818626485463808
350,0.7153529012916703,-0.2846470987083297,0,0.2765351692075775,0.5929573874497321,0.27846135417935874,0.6238949397185923,0.28717122017521535,0.6107270974724701,0.28123678598244956,0.6008955894015441,0.2930744558424461,0.6167441483288175,0.2856903603454435,0.5988029621618821,0.2878992095881382,0.6069121795463289,0.28863644724357584,0.595928717544065,0.2844509925881422,0.6101905742026327,0.2849338632207922,0.5975000707464706,0.277364919234258,0.6017102986462102,0.2864088459974386,0.5839230102686896
351,0.7165474237041204,-0.2834525762958796,0,0.2725649444175333,0.5971013051098547,0.26846135417935924,0.6238949366704415,0.28652971028405,0.6055795328403393,0.2827981473622861,0.6001575162431904,0.2903374161430262,0.6131427577497404,0.28716217153644574,0.5981924300953088,0.28451694043071724,0.6086251071150783,0.2890714461434508,0.5998864479473544,0.28061930037918686,0.6127051572431432,0.286638436359612,0.5939426223086257,0.2796609790029491,0.6012077023338956,0.2907543499848119,0.5813104189926318
352,0.7058405151052364,-0.2941594848947636,0,0.2745280110890783,0.5962149817033647,0.27376941316056436,0.6211488801841956,0.2909880638490298,0.6094643561037032,0.2805250523315426,0.6033339995936685,0.2949395673381743,0.6101611912783396,0.28633481463712096,0.5986335573505842,0.2824033847514843,0.6034954415501581,0.28598214626251783,0.5978604357877776,0.2801873123576737,0.6089298655594935,0.2902020380928124,0.5964435439148811,0.27569291481266256,0.6027971831229735,0.2919161772338918,0.5869560511738099
353,0.7139457491362311,-0.2860542508637689,0,0.270029606314505,0.5940312216467668,0.27855664436260824,0.624560439859481,0.29284231191660365,0.6117964360395057,0.27661141636058095,0.6034537224922797,0.29170620595047453,0.6066129766810711,0.2893188939628172,0.5951999253803728,0.28216751895019293,0.6078541163990229,0.28273914657136434,0.6028950127662833,0.2853186136637196,0.6091872083588551,0.28659115065626234,0.5949300801290582,0.27535098446511375,0.6008982307409193,0.2893245112372813,0.5924782102377952
354,0.7080819509699084,-0.29191804903009155,0,0.26723076179131855,0.596845846237978,0.27380190255725095,0.6244771511469116,0.29652861387869534,0.6092688617648435,0.27380509281351045,0.6049807409028308,0.2934158972443161,0.6083455396229182,0.2872151055832714,0.5931448597193284,0.28678731852068506,0.6118773122481519,0.2823443428601057,0.6063951073758937,0.2847449052752579,0.6081546447080183,0.28659114846897904,0.5849300801290584,0.27612659214623747,0.5962612690645411,0.2884684032455527,0.5958507684962383
355,0.7085579791709956,-0.2914420208290044,0,0.2698241012837669,0.5985240079039548,0.278361778732032,0.6186024977770547,0.2964270760649545,0.6118477912499347,0.2746826090181192,0.6031395434727294,0.28926202505129167,0.6119727774491704,0.2867163912462554,0.5974376527924553,0.28746089083725407,0.6131942518911306,0.28542415427915646,0.6078357915423367,0.283642625436556,0.6080521304011401,0.28944646331056045,0.5845889631755716,0.27535589412488215,0.5925739908611304,0.2923452444537641,0.5921374773101171
356,0.7098052928816658,-0.29019470711833417,0,0.27201894321839154,0.597896030946063,0.27770383892231226,0.6196341699032069,0.291480614812333,0.6123587381662303,0.27787275165126424,0.6064309725272369,0.2857081829169923,0.6155146077267717,0.28814598782674455,0.6015505968103174,0.2871446086908208,0.6131211513968241,0.2895472845598128,0.6116093760480446,0.2831460581227457,0.6055599288467179,0.28810979971500256,0.5844034369513685,0.27366072339279346,0.5907973660106816,0.2955425668202005,0.5883955013007359
357,0.7092538155573013,-0.29074618444269873,0,0.27440278021450715,0.5949263960659669,0.2764723782461765,0.6144648579020374,0.2888149927763102,0.6146219781217337,0.28203793965021284,0.6035216615725412,0.28526692449977115,0.6146390839724477,0.2916831138290439,0.6042980236512021,0.2871268227759995,0.6143695319843431,0.2927521432069551,0.6063212629385403,0.2822263278631481,0.6095513302297954,0.29031611237373117,0.5858086449997834,0.27448280482954435,0.5899321648388344,0.2951793161516449,0.5907265243829761
358,0.6994887553657899,-0.3005112446342101,0,0.2744027800169738,0.5849263960659669,0.2805142551748759,0.610468386241535,0.28814288693407325,0.6131510028812487,0.28406386427660385,0.6010241758992443,0.2866592609927097,0.617861944943891,0.29053344770393225,0.6083732022211851,0.29195529259493863,0.6098918986373563,0.2896982414948603,0.6106889200591851,0.2869514619032089,0.605230759224924,0.28520346532722035,0.5833091357351092,0.27997196599029395,0.5874154755157504,0.29469899997968724,0.5948542981808833
359,0.7039488911667208,-0.29605110883327923,0,0.27018997346629625,0.5868382810669459,0.2785621132481174,0.6136816310755484,0.2858736704232995,0.6144743249216982,0.2859061837305367,0.5983012175745713,0.2819776062850468,0.6161746584162433,0.2882020231816834,0.6111576345879557,0.2946644861930342,0.6090808582091075,0.29058176801663854,0.6113103841977879,0.2901787866356138,0.6043325603866025,0.2830010752020535,0.5819073431114521,0.28063860682689035,0.5876494987489778,0.2946989993231649,0.5848542981808833
360,0.7146354496540251,-0.28536455034597485,0,0.27313515925210163,0.5847160784370751,0.27587219094001697,0.6122074772682023,0.28312641737053074,0.6146715358923508,0.28459415498957286,0.597957618465428,0.282519066239053,0.6124836252639065,0.28461808530347277,0.6144863164309513,0.29353714596391495,0.6078300959386349,0.28567744817075325,0.6108069725574299,0.2904801915721614,0.6047866856204764,0.2851899801873979,0.579669138849447,0.27839755488007023,0.5914566730074904,0.29870440257765885,0.5820532552891697
361,0.7120218310418384,-0.28797816895816164,0,0.27368761265724334,0.5826767265135362,0.2719120288992605,0.6099068262569726,0.2796396885765409,0.6160919793029948,0.28493441719950324,0.5945527717229787,0.2777182446338501,0.6149957039618723,0.2813818409226362,0.6148788565025304,0.2914622236191813,0.6083481399957725,0.2837828278547334,0.6061907090073999,0.28741839790182544,0.6014826264751624,0.284443390525119,0.5823232092121553,0.2683975548800714,0.5914566681688055,0.2981912719141181,0.58406287688922
362,0.7077045595759844,-0.29229544042401556,0,0.2787276432126663,0.5844666277771644,0.2721238592963459,0.6101745307614734,0.28403241669460116,0.618600191352234,0.28301318992143315,0.5922267063317737,0.27555437477408534,0.6143191587193033,0.28384894963705715,0.614196135307606,0.28666278264477035,0.6101955695587562,0.2867490939969733,0.6038051817665996,0.2887844416478347,0.6007034437203207,0.2882081208044045,0.5866883338915274,0.2693277033674312,0.5938279197768737,0.3012109115769002,0.5848459327039143
363,0.7126722242975715,-0.2873277757024285,0,0.277083116321815,0.5878384983160168,0.2698776767442693,0.608609656252075,0.28764741609583283,0.6199729457359302,0.2820599883427303,0.5898213565878834,0.27449568780859723,0.6115027828242272,0.2805767428995366,0.615978198226497,0.2840096902459273,0.6092860063311109,0.28542958163037946,0.6084942370132407,0.2874154898718189,0.596526636910887,0.28385532015479886,0.5883199949590965,0.2710143015813361,0.5933826542414713,0.29962815078606925,0.5812015024457421
364,0.7114235476924574,-0.2885764523075426,0,0.27749064711996313,0.5885395284450369,0.2669755076029716,0.604263127591598,0.2835969917073824,0.6150301412050637,0.2831502923913077,0.5873406755735358,0.2723814264503883,0.6077089254155477,0.2852224803093911,0.6187710232377079,0.28121037561749246,0.607142929244794,0.28235325248225673,0.6080338450482043,0.2823370422133168,0.5984595454453281,0.28399035715558163,0.5929359447851701,0.2682037348558997,0.5968001742810265,0.3016625749017792,0.5784587995066413
365,0.7201368833118407,-0.27986311668815933,0,0.27663743485043846,0.5858285978499788,0.26520966507243077,0.601696952376072,0.2840152339073032,0.6134072628781637,0.2875058336568376,0.5842518626300776,0.2775350043214031,0.6046443849626615,0.2877258235027723,0.6162366907532993,0.2776163986358232,0.6103791940507652,0.2803599266955407,0.6092352262538111,0.28292035479854943,0.598268650682719,0.28378476186932017,0.5956260461025831,0.26470700509937134,0.5986564916023028,0.3045732950157083,0.5751282609172564
366,0.7204702278386427,-0.2795297721613573,0,0.27326455790619275,0.5886758190789155,0.265374459707195,0.6006199227198207,0.28023659996332,0.6127769318958488,0.28344845649189904,0.5847778058160945,0.2803468685008891,0.6019671410478155,0.2871998554153706,0.6203173476640181,0.279654544343512,0.6132461338156944,0.2795428678323087,0.6114244059267945,0.27823189019397476,0.5945566617284208,0.28067869111099436,0.5948365947980215,0.2689815650336,0.5971586592844824,0.30494330360601707,0.5784373225738438
367,0.7176569007028294,-0.2823430992971706,0,0.27447108546887183,0.5878094259164618,0.266884202056076,0.5990065606215178,0.27607143926777944,0.6170611031927072,0.2795557901207345,0.5812573774734411,0.2841227644850215,0.5998821087141444,0.28835076430244244,0.6175865156872302,0.27859429175138645,0.6101999349548684,0.27800409641572865,0.6099551677461109,0.28053238829230476,0.5949391686941384,0.2850883406441197,0.590508547106299,0.26957110192534556,0.5981379523183662,0.30790604020356427,0.5750020197911566
368,0.7278851678369368,-0.2721148321630632,0,0.27552066164866945,0.5918775284151534,0.26499740383835363,0.6027414305849165,0.27149643600102247,0.6184548688336443,0.2839472674302734,0.5836887597254048,0.28334505330446397,0.5952590879523996,0.2921724988244357,0.6163324266390197,0.2739926792110657,0.6115104234296477,0.2779603987345939,0.6056231370424646,0.27768662157468116,0.5907593915732251,0.2856149936128885,0.5921256890527393,0.2701881044165218,0.6013243505417092,0.3101589610103552,0.5773304372776652
369,0.7342767668430876,-0.2657232331569124,0,0.2709016978616741,0.5941818965979897,0.2649570303140033,0.6032058819340511,0.27344192471952405,0.6159804395813495,0.2879503936088415,0.580790018452749,0.284922423210415,0.590485677400462,0.29583988943562955,0.6115867946855662,0.270271392050352,0.6092109266348044,0.27682754615661886,0.6024309289596868,0.2786830116035822,0.5905965110211001,0.2807055043210188,0.590661873268772,0.2738125328297913,0.603101096409359,0.31092922599400014,0.5803910327007338
370,0.7206927574684775,-0.2793072425315225,0,0.2695048538995268,0.5903553704790523,0.26347236135574015,0.6062493703293944,0.2786130471784846,0.6150058172398919,0.2826883881947359,0.5780368951416481,0.28293561852016297,0.5916331765065627,0.29083734213900725,0.615326957428581,0.26944716989778444,0.6127621519725066,0.27982989759346416,0.6047496847270525,0.2798545675383315,0.5922204531307578,0.2820887721742364,0.5923019229657834,0.2746976992193914,0.6076961112639142,0.31174418108566315,0.5840268744398166
371,0.7188943231529249,-0.2811056768470751,0,0.27377804726703936,0.5879538528557955,0.260160592790556,0.605725699452348,0.27884700968740533,0.6175071974508338,0.28201561248947465,0.5798034339134462,0.2830833548909416,0.5873933987922458,0.2914714319096782,0.6178008956883319,0.26657362479530544,0.6130272149865845,0.2807983160699073,0.6011139034047008,0.2761202828103745,0.597369803177422,0.2809453331737072,0.5899208973781669,0.2716998676146178,0.6089471761099882,0.311275232916305,0.5862209052211372
